title,thumbnails,description,viewCount_channel,subscriberCount_channel,viewCount_video,likeCount_video,Class
#agricultural #agriculture #farming #agro #farmlife #agricoltura #technology #farm #food #diy,https://i.ytimg.com/vi/ND30i8EGBUs/hqdefault.jpg,សូមស្វាគមន៍ពុកម៉ែបងប្អូនទាំងអស់មកកាន់ Channel YouTube ...,164486710,223000,15563,108,non-crime
ਲੋਕਾਂ ਅੱਗੇ ਕੁੱਝ ਨੀ ਅੜਦਾ ਲੈ ਗਏ ਪੱਟ ਕੇ💪🤣❤#kisaanmajdoorektazindabad #kisan #agriculture #kisanmorcha,https://i.ytimg.com/vi/sX9LfRMYw2M/hqdefault.jpg,ਲੋਕਾਂ ਅੱਗੇ ਕੁੱਝ ਨੀ ਅੜਦਾ ਲੈ ਗਏ ਪੱਟ ਕੇ ❤#kisaanmajdoorektazindabad #kisan #agriculture ...,189981,1380,34092,644,non-crime
#kubotalover #agriculture,https://i.ytimg.com/vi/ybf8dt_ZeHc/hqdefault.jpg,,73294,113,2492,19,non-crime
Le Salon de l&#39;agriculture - Karambolage - ARTE,https://i.ytimg.com/vi/C8w1QduO72Y/hqdefault.jpg,"Hajo Kruse nous emmène au Salon de l'agriculture, événement qui fait l'objet d'un véritable culte en France. auteur : Hajo Kruse ...",38857723,211000,19930,531,non-crime
#truck #agriculture #automobile #machine #shtorts #farming #congnong,https://i.ytimg.com/vi/9K3P_4IOJzo/hqdefault.jpg,,2540348,2990,7458,34,non-crime
"The Agronomists, Ep 136: The top agronomic challenges for 2023",https://i.ytimg.com/vi/ty3W9I4jOC8/hqdefault.jpg,This episode of The Agronomists features a discussion on the top agronomic challenges for 2023 with Lara DeMoissac of ...,12255404,42500,313,13,non-crime
Video Full [60 minute] : 30 Days Build Garden - Harvest Orange Fruit - Cooking - Live With Nature,https://i.ytimg.com/vi/ZPlkT-BIDNs/hqdefault.jpg,Video Full [60 minute] : 30 Days Build Garden - Harvest Orange Fruit - Cooking - Live With Nature Thank you for visiting my ...,35712293,980000,769,15,non-crime
The Ultimate Beginners Guide to Becoming a Successful Farmer | How to start Agriculture Business,https://i.ytimg.com/vi/CDq93YrHIOg/hqdefault.jpg,Are you interested in becoming a successful farmer? Look no further! This ultimate beginner's guide will provide you with all the ...,276592225,1340000,1512,93,non-crime
ਲੋਕਾਂ ਅੱਗੇ ਕੁੱਝ ਨੀ ਅੜਦਾ ਲੈ ਗਏ ਪੱਟ ਕੇ💪🤣❤#kisaanmajdoorektazindabad #kisan #agriculture #kisanmorcha,https://i.ytimg.com/vi/sX9LfRMYw2M/hqdefault.jpg,ਲੋਕਾਂ ਅੱਗੇ ਕੁੱਝ ਨੀ ਅੜਦਾ ਲੈ ਗਏ ਪੱਟ ਕੇ ❤#kisaanmajdoorektazindabad #kisan #agriculture ...,189981,1380,34092,644,non-crime
#truck #agriculture #automobile #machine #shtorts #farming #congnong,https://i.ytimg.com/vi/9K3P_4IOJzo/hqdefault.jpg,,2540348,2990,7458,34,non-crime
#kubotalover #agriculture,https://i.ytimg.com/vi/ybf8dt_ZeHc/hqdefault.jpg,,73294,113,2492,19,non-crime
#johndeere #ford #farm #construction #case #farmlife #agriculture #farming #harvest #farmer #agro #t,https://i.ytimg.com/vi/iuCW29DfHjs/hqdefault.jpg,,197177,800,1942,,non-crime
#vivasayi #agriculture #formerlife #vivasayam #farming #villagelife #tamil #vivasayamkappom #village,https://i.ytimg.com/vi/wkuVnozLLxc/hqdefault.jpg,,1132132,8900,6484,153,non-crime
यूपी कृषि यंत्र सब्सिडी योजना 2023-24 |कृषि यंत्र सब्सिडी की जानकारी | आवेदन कैसे करें जाने,https://i.ytimg.com/vi/iShAhHySd_I/hqdefault.jpg,kisanadda.,7097686,44100,7405,94,non-crime
"indian farmer essay,indian farmer essay in english,indian farmer essay in english class 10,essay,",https://i.ytimg.com/vi/pdEWDAq-QRI/hqdefault.jpg,"your queries.. indian farmer essay,indian farmer essay in english,indian farmer essay in english class 10,essay, about this video.",23492914,144000,257626,5207,non-crime
Krishimaster,https://yt3.ggpht.com/ytc/AIf8zZSc-Pqp03fCNONJy-46hES1w9F0ZrvsUzJ-GxwG=s800-c-k-c0xffffffff-no-rj-mo,Namaskar Sathiyo Most welcome in our official channel Krishimaster. Here We upload Knowledgeable & Informative video's all ...,2841,123,,,non-crime
#telangana #agriculture #farming #trending #viral #karimnagar #youtubeshorts #youtube #tractorvideo,https://i.ytimg.com/vi/cC2uGHpLZ94/hqdefault.jpg,,250932,1080,3231,58,non-crime
FARMS BEFORE FOOD (FBF),https://yt3.ggpht.com/ytc/AIf8zZQBRAkXcp1B73ggZgbEO_jZPNZP7YZCDx3I1xJnvfxhnVcVTQTcPC5n6kNX026C=s800-c-k-c0xffffffff-no-rj-mo,"L' Agriculture, c'est la base de la Culture et Tout développement commence par la Révolution Agricole Agriculture is the basis of ...",1399,31,,,non-crime
"Agri4D, Keynote lectures from Wednesday, September 27, 2023 | SIANI",https://i.ytimg.com/vi/Ot4Q2VyOw4c/hqdefault.jpg,"The Agri4D conference is organised every second year by SIANI, Sida and the Swedish University of Agricultural Sciences (SLU).",13371,166,32,0,non-crime
Thu hoạch lươn #agriculture #automobile #farming #satisfying,https://i.ytimg.com/vi/sWy-XI4LOAM/hqdefault.jpg,,115665785,157000,361628,825,non-crime
#automobile #farmer #agriculture #first #fishing,https://i.ytimg.com/vi/80UT2Nanaig/hqdefault.jpg,,530086,1100,10742,50,non-crime
"The Agronomists, Ep 125: Late season scouting",https://i.ytimg.com/vi/LE94Mt9GiNQ/hqdefault.jpg,"To tackle late season scouting, host Lyndsey Smith is joined by Johanna Lindeboom of Clark AgriServices and Doug Moisey with ...",12255404,42500,246,7,non-crime
🤍 #payalpatil #agrikolireels2.0 #agriculture #trendingshorts #reelsviral,https://i.ytimg.com/vi/fXISpNsg578/hqdefault.jpg,,8852097,17900,11032,1265,non-crime
desi ldka..#farming #agriculture #desi #motivation,https://i.ytimg.com/vi/c4r_FAQetg0/hqdefault.jpg,,61515,145,12920,339,non-crime
🐄💸 #दुधउत्पादक #शेतकरी_brand #agriculture 🥺🙏🏻 #गाईपालन #animal #milk #business #cow #shorts 🙏🏻🔝👑🐄🔥💯💫,https://i.ytimg.com/vi/kdw18afGwQo/hqdefault.jpg,दुधउत्पादक #शेतकरी_brand #agriculture #गाईपालन #animal #milk #business #cow #shorts.,2178907,5530,8904,443,non-crime
Mahindra tank full #gadisutra #automobile #farming #tracror #farmer #agriculture,https://i.ytimg.com/vi/Dd5ipluVmpI/hqdefault.jpg,,986315,7290,11214,174,non-crime
640 tractor|#shorts #tractor #automobile #agriculture,https://i.ytimg.com/vi/EHpx63dfeGI/hqdefault.jpg,640 tractor|#shorts #tractor #automobile #agriculture.,1040698,2670,4076,17,non-crime
How To Know more about Black Soldier Fly Farming||How Does Black Soldier Fly Farming Change The Game,https://i.ytimg.com/vi/XqLZmxEhD58/hqdefault.jpg,Join us on a journey into the world of black soldier fly farming—a practice with profound implications for our environment and food ...,55283,872,97,5,non-crime
"Agri4D, Keynote lectures from Thursday, September 28, 2023 | SIANI",https://i.ytimg.com/vi/HFllr6wW7SY/hqdefault.jpg,"The Agri4D conference is organised every second year by SIANI, Sida and the Swedish University of Agricultural Sciences (SLU).",13371,166,47,0,non-crime
#jiturevolutionaryfarmer #farmer #jsfarmer #farming #funny #agriculture #khetivadi #comedy #cumin,https://i.ytimg.com/vi/8A4--fBpUPY/hqdefault.jpg,,707167,2280,5995,87,non-crime
Farmer portest #farming #justice #tractor #agriculture #babyshorts,https://i.ytimg.com/vi/0ZLWW6yRR9M/hqdefault.jpg,,414080,1240,162914,9073,non-crime
La Coronella Ep1 | Sowing canola | Rolling | Fertilizing,https://i.ytimg.com/vi/2bniyJ2sEX4/hqdefault.jpg,Join us in the inaugural episode of La Coronella as we take you through the essential steps of canola farming – from the ...,16,3,4,3,non-crime
#agriculture#farming#agriculturelife #vivasayi,https://i.ytimg.com/vi/4UFLynjmWqU/hqdefault.jpg,,2934259,40000,16603,722,non-crime
#shorts #agriculture #agritools #farming2024 #noamanreaction,https://i.ytimg.com/vi/ezSVdbDJbm0/hqdefault.jpg,,1485776786,2160000,70182,,non-crime
Dr er #trending #dance #dancecraze #agriculture #dancemoves #download #farmer #sivanpower,https://i.ytimg.com/vi/cjAV2sdVt-M/hqdefault.jpg,,987503,4190,8424,121,non-crime
ZIMBABWE - Maize Price Expectations | 18 Sept 2023 | African Agri Overview,https://i.ytimg.com/vi/rmvm5BjoWXU/hqdefault.jpg,ZIMBABWE - Maize Price Expectations | 18 Sept 2023 | African Agri Overview Welcome to this week's African Agri Overview.,105776,848,2653,16,non-crime
ஹாப்பி! 7250 கோடியில் இலவச மும்முனை மின்சாரம் | Agriculture Budget 2024-25 | M.R.K.Panneerselvam,https://i.ytimg.com/vi/J3aZcxfdo_E/hqdefault.jpg,agriculturebudget #TnBudget2024 #TamilNaduBudget #tnbudget #DMK #Tamilnadu #Budget2024 #budgetsession ...,5684435593,6060000,4005,17,non-crime
"RealAg Radio: Impressive soybean yields, kochia growth, and soil moisture needs, Oct 2, 2023",https://i.ytimg.com/vi/_kX6pqJgE0M/hqdefault.jpg,"Thanks for tuning in to this Agronomic Monday edition of RealAg Radio. In today's episode, host Shaun Haney is joined by Peter ...",12255404,42500,106,7,non-crime
72% Increase of Biomass For Feed Corn.,https://i.ytimg.com/vi/9CiyG2D2Gj0/hqdefault.jpg,"72% Increase of Biomass For Feed Corn. #feedcorn #water #waterquality #wateringpractices #irrigation #farming,#agriculture ...",147682,1600,14,0,non-crime
নতুন ফুল #rabiulsirvlogs #garden #gardening #agriculture #flowers #plants #nature #fruit #ayurved,https://i.ytimg.com/vi/rdH1GQnypN4/hqdefault.jpg,লিচুর ফুল #rabiulsirvlogs #garden #gardening #agriculture #flowers #plants #nature #fruit #ayurved.,11911438,35400,21917,171,non-crime
बघा हा हरबरा 🙄😲😲🫡🫡 #agriculture #farming,https://i.ytimg.com/vi/rLCRQhFHKZ4/hqdefault.jpg,,168065,1220,36288,,non-crime
"Manufacturers of rotary tillers, seeders, and agricultural machinery",https://i.ytimg.com/vi/Zx8j3rB-Xhc/hqdefault.jpg,"WhatsApp: +86 13833751550 Email: hongjicheng666@gmail.com If the video is helpful to you, let us share the video to your ...",2796404,3230,2505,15,non-crime
Malawi MAIZE - more imports? | 18 January 2024 | African Agri Overview,https://i.ytimg.com/vi/Joumr8TR8PQ/hqdefault.jpg,Malawi MAIZE - more imports? | 18 January 2024 | African Agri Overview Welcome to this week's African Agri Overview where we ...,105776,848,3936,19,non-crime
Amazing farmer #farmer #agriculture #shorts,https://i.ytimg.com/vi/-Obc7uJKfP8/hqdefault.jpg,,385904959,416000,7597,,non-crime
Revolutionizing Farming Advanced Techniques for Straw Stacking Milking and Silage with Holstein,https://i.ytimg.com/vi/w6DkJBhp7ns/hqdefault_live.jpg,"This video is the compilation of miilking cows, feeding, stacking etc. 900 milking cows: 53000 kg of food 5500 kg for dry cows and ...",62108171,186000,0,0,non-crime
"RealAg Radio: India and pulse demand, advanced grazing, and CLAAS Connect, Nov 15, 2023",https://i.ytimg.com/vi/lSFLLIj7MfE/hqdefault.jpg,"On this episode of RealAg Radio, host Lyndsey Smith is joined by: Chuck Penner of LeftField Commodity Research to discuss the ...",12255404,42500,85,2,non-crime
Quinoa production technology and Health benefits|Quinoa as a new crop|Quinoa recipes|Quinoa salad,https://i.ytimg.com/vi/B_1F3QTdtnA/hqdefault.jpg,Agrifarming520 Quinoa production technology and Health benefits of Quinoa. Quinoa as a new crop. Quinoa recipes. Quinoa ...,8541,1150,163,,non-crime
AgriTracka Demo Video: Your Farm&#39;s Digital Guardian,https://i.ytimg.com/vi/1-vmpt-28GA/hqdefault.jpg,"This video is a demo video on a project worked on by four college students from the University of Lagos - Salim Oyinlola, Kamal ...",832,6,11,0,non-crime
The Canola PODcast Ep 9 - The Agronomic Excellence Trial Program,https://i.ytimg.com/vi/yIKAHsQYJUc/hqdefault.jpg,Website: https://www.realagriculture.com/ Find us on our other social media platforms: X/Twitter: https://twitter.com/realagriculture ...,12255404,42500,122,3,non-crime
करेले की खेती #agriculture #indianfarming #farminglife #farming #खेती #shortvideo,https://i.ytimg.com/vi/8tBkZoJHfpo/hqdefault.jpg,,897404,7600,2417,98,non-crime
Boosting Efficiency in Agriculture! 🛠️🌾 #FarmingInnovation #Shorts,https://i.ytimg.com/vi/kq_PNRRxtXs/hqdefault.jpg,"Dive into the world of farming innovation with our captivating short film, showcasing amazing farming tools that are revolutionizing ...",884465,1360,3,0,non-crime
Pruning In Grapes Plant’s. #shorts #gardening #smart_agriculture,https://i.ytimg.com/vi/slMREHNvdDU/hqdefault.jpg,Terrace farming Copyright Disclaimer : This channel may use some copyrighted materials without specific authorization of the ...,12916314,33000,1931,21,non-crime
buffalo sale#agriculture#ytshorts#shortvideo #shorts#viral#viralshort#smartteluguagroinformetion,https://i.ytimg.com/vi/pRghE2XHbw0/hqdefault.jpg,,984038,12900,466,10,non-crime
"நடப்பு ஆண்டில் 50,000 பாசன மின் இணைப்புகள் | TN Agriculture Budget 2024 - 25 | MK Stalin | DMK",https://i.ytimg.com/vi/6QXIFgH3nQA/hqdefault.jpg,நடப்பு ஆண்டில் 50000 பாசன மின் இணைப்புகள் | TN Agriculture Budget 2024 - 25 | MK Stalin | DMK ...,2271215286,4560000,1947,20,non-crime
Ελιά -Θρεψη. Πόσα θρεπτικά στοιχεία χρειάζονται; #agriculture #cretanspora #oliveoil #olive,https://i.ytimg.com/vi/UR5Pela28C4/hqdefault.jpg,,300548,3540,3608,41,non-crime
Growing peppers #natural #farming #naturelife #cooking #agriculture #naturelifestyle #gardening,https://i.ytimg.com/vi/qdBm5mzYNxs/hqdefault.jpg,shorts #short #shortvideo #subscribe #shortsfeed #status #life #lifestyle #lifehacks #lifehack #cooking #funny #fyp #foryou ...,10245,35,13,0,non-crime
buffalo sale#agriculture#ytshorts#shortvideo #shorts#viral#viralshort#smartteluguagroinformetion,https://i.ytimg.com/vi/pRghE2XHbw0/hqdefault.jpg,,984038,12900,466,10,non-crime
How Imported Crops Are Tested and Assured in the UK,https://i.ytimg.com/vi/XRigDTpqy8w/hqdefault.jpg,This video explains how crops from overseas are verified as meeting the same legal food and feed safety standards as UK-grown ...,24486,122,10,,non-crime
ఈ తప్పు ఎవరు చేయకండి 🙏 #dailyvlogs #farmer #middleclassanil #anil #agriculture #freerangehenfarm,https://i.ytimg.com/vi/Xd0CVc55ETQ/hqdefault.jpg,,71292444,317000,21839,2792,non-crime
CASE IH MX170 φρεσκαρει με καλλιεργητη πριν την σπορά #case #farming #tractor #agriculture #farmer,https://i.ytimg.com/vi/50ql8W0SQ40/hqdefault.jpg,,4405912,5120,110,4,non-crime
Seeds for Resilience: Banking on Diversity for a Food-secure Future,https://i.ytimg.com/vi/RSxPVl-Ce2s/hqdefault.jpg,"The National Centre for Genetic Resources and Biotechnology NACGRAB in Ibadan, Nigeria, conserves the foundation of ...",79065,821,77,6,non-crime
"RealAg Radio: Heifer retention, fall work, and yield expectations, Sept 21, 2023",https://i.ytimg.com/vi/3rn2ThwT5oU/hqdefault.jpg,"Thanks for tuning in to this Thursday edition of the Farmer Rapid Fire on RealAg Radio, brought to you by Pioneer Seeds Canada!",12255404,42500,94,5,non-crime
The fruit and vegetables supply chain and climate change: news challenges and risk management,https://i.ytimg.com/vi/dtZHgatbsms/hqdefault.jpg,"The first workshop, organized by the Emilia-Romagna Region as part of Life Ada project funded by the Life program of the ...",84656,360,4,0,non-crime
অটোমেটিক ধান কাটার মেশিন #shorts #projukty #agriculture #agro #ধানচাষ,https://i.ytimg.com/vi/CyC-KbWKMhA/hqdefault.jpg,অটোমেটিক ধান কাটার মেশিন #shorts #projukty #agriculture #agro #ধানচাষ.,383424,7960,3189,16,non-crime
আয়োডিনের ঘাটতি পূরণে কোরাল মাছ! #agriculture,https://i.ytimg.com/vi/PwMw0j7t8pc/hqdefault.jpg,আয়োডিনের ঘাটতি পূরণে কোরাল মাছ! ..................................................................... এমন আরো ভিডিও ...,47705821,224000,28659,1948,non-crime
हमारे देश में प्राइवेट #farmer #farmerlife #agriculture #farmingstatus #compost #farming #shetkari,https://i.ytimg.com/vi/QfIAAWFck1I/hqdefault.jpg,,584938,2400,4122,170,non-crime
Peppers seeding ready to plant #natural #farming #naturelife #cooking #agriculture #naturelifestyle,https://i.ytimg.com/vi/pzeWwNVnzhY/hqdefault.jpg,shorts #short #shortvideo #subscribe #shortsfeed #status #life #lifestyle #lifehacks #lifehack #cooking #funny #fyp #foryou ...,10245,35,173,0,non-crime
समीक्षा अधिकारी/सहायक समीक्षा अधिकारी | CUG नंबर कैसे मिलता है | क्या होता है CUG नंबर....,https://i.ytimg.com/vi/zZi5LOC14Qk/hqdefault.jpg,नमस्कार दोस्तों..समीक्षा अधिकारी एवं सहायक समीक्षा अधिकारी को ...,9197922,88300,38226,1175,non-crime
Must See: Revolutionary Planting Machine in Action 🌱,https://i.ytimg.com/vi/--KYs_F1QU0/hqdefault.jpg,Check out this must-see video of a revolutionary planting machine in action! See how this innovative technology is changing ...,276592225,1340000,5648,99,non-crime
Nature&#39;s Trunk Protein Rich Healthy 24 Gruel Mix Powder / Protein Powder,https://i.ytimg.com/vi/QhzoBjTxqNY/hqdefault.jpg,"Nature's Trunk Healthy 24 is a finest Gruel Mix made using carefully selected ingredients, which are great source of Protein, Fiber, ...",4109,5,2,0,non-crime
